time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.167574567416,0.17286483783,12.6685137409,0.0383942152488,6.20861598656,0.0,0.447920251317,0.38876566572,3.82113594027,0.0236461458863,-0.0892966875269,0.0,420.09292825017496,420.46849881122904,419.3445192902096,421.6850617200776
1.3800000000000008,0.195899743885,0.196928994428,12.8992760095,0.0396626062189,6.20302939873,0.0,0.496752878455,0.413489900494,3.87070843273,0.0155864430639,-0.102094562981,0.0,436.4031221884535,435.325871643483,435.9098079134948,435.23573658741583
1.4400000000000008,0.227356171979,0.222543542641,13.1341318936,0.0406202603141,6.19646638267,0.0,0.552394831101,0.440406065062,3.95744439001,0.0166994594595,-0.130821261383,0.0,448.87315410936884,446.52463622353713,448.29834228796466,448.38868165798925
1.5000000000000009,0.262278253084,0.249786131007,13.3740418133,0.0412787194456,6.18863289991,0.0,0.612423915173,0.467748132583,4.03916451691,-0.00407123677556,-0.130037296659,0.0,447.03842955289554,447.0867905272073,448.32051336735515,446.6294551574728
1.560000000000001,0.300782373184,0.278601555749,13.6170042865,0.0415245726087,6.18073762179,0.0,0.671742858502,0.492759323023,4.05941306121,0.0168043192346,-0.134881355427,0.0,428.69447422367784,428.26599517686947,427.38901347763453,429.1646967116996
1.620000000000001,0.342987906385,0.308924320376,13.8611436839,0.0430818107275,6.17272191085,0.0,0.735819815996,0.518108833496,4.07838102356,0.0398322621338,-0.131142097784,0.0,428.5260992082834,428.8267018811166,427.05247491642945,429.01255479614355
1.680000000000001,0.3892321359,0.340818442011,14.1068429692,0.0454531425538,6.16438233776,0.0,0.806371284631,0.545234786483,4.11133927117,0.0388949080454,-0.16327217579,0.0,434.82613645162576,432.1064183848633,433.2698309949133,433.1918409897294
1.740000000000001,0.440261546388,0.374531941161,14.3577172694,0.0486557399848,6.15416127785,0.0,0.895608757675,0.578822542485,4.25042192903,0.0727696453362,-0.190794542074,0.0,469.5812945450126,467.4142528076591,464.4874301207345,467.13820536362084
1.8000000000000012,0.496435103282,0.410171166055,14.6135744349,0.0532486739643,6.14251567427,0.0,0.977870805756,0.609544187085,4.27781870927,0.0831972033026,-0.201663675622,0.0,434.2602256047013,433.3094865065198,433.18974771196326,434.0705557256815
1.8600000000000012,0.558190030907,0.447900324667,14.8740186496,0.0584841127989,6.13057599033,0.0,1.081811995,0.648593477556,4.40287510483,0.0943381545634,-0.194137328125,0.0,465.18968363433095,465.7418813452343,464.4925207067383,465.371369435871
1.9200000000000013,0.626699828752,0.488187232558,15.1436167932,0.065170076864,6.11880198623,0.0,1.20304745053,0.694956934346,4.58265569401,0.133087282395,-0.200786670997,0.0,483.3643645649152,482.8286487043618,481.7892539176179,484.71955262854493
1.9800000000000013,0.702558825042,0.531337163039,15.4227765715,0.0730649929984,6.10673919614,0.0,1.32676204074,0.744167411053,4.7216917754,0.128390801297,-0.201570395329,0.0,473.2597003927328,473.16245335858684,473.50706659872407,473.160324412887
2.0400000000000014,0.784941686866,0.577128906074,15.7038057503,0.0805444639066,6.09454672817,0.0,1.42028534503,0.782802595413,4.64593082684,0.115900338768,-0.206695609876,0.0,405.9675460852333,405.4624387176382,406.2262633391926,405.1201568971729
2.1000000000000014,0.873225128905,0.625391706782,15.980772929,0.0873321411696,6.08192048291,0.0,1.52348947648,0.826486935146,4.58618282931,0.10691603837,-0.219211476536,0.0,412.0188836262755,410.86288684608877,411.71214551237114,410.9288290160066
